time,IP,SXR,FIR,PD,DML
0,1522.49298393968,NaN,NaN,-0,0.000108399523413589
0.0001,1542.70373873147,NaN,-2.6655106256149e+17,-0,0.000101162461051329
0.0002,1536.00355282004,NaN,-2.57833857425017e+17,-2.07314944139927e-07,0.000107355539624705
0.0003,1565.51811648876,NaN,-2.45539044558769e+17,-0,9.81503284612569e-05
0.0004,1573.40151278866,NaN,-2.34698774621359e+17,-0,9.72753655507187e-05
0.0005,1572.82823908671,NaN,-2.30434052442367e+17,-0.00244202455772811,9.21198168751579e-05
0.0006,1550.52210468308,NaN,-2.48731662467954e+17,-0,7.9247142730949e-05
0.0007,1572.17279822775,NaN,-2.49476068550153e+17,-0,9.18121513830946e-05
0.0008,1555.37270359664,NaN,-2.18782036820122e+17,-1.44393040034916e-06,9.79033577084265e-05
0.0009,1582.5241825094,NaN,-2.13086124193898e+17,-0,8.46313739888546e-05
0.001,1597.67715569014,NaN,-2.0589100843462e+17,-0.0048828125,8.22326281402539e-05
0.0011,1641.37098291319,NaN,-2.22514486176509e+17,-0.0048828125,7.57722580427279e-05
0.0012,1606.46848492858,NaN,-2.18541784031811e+17,-0.0048828125,6.34218810178773e-05
0.0013,1615.29284126076,NaN,-1.98512362169282e+17,-0,6.24132487154066e-05
0.0014,1616.88590140909,NaN,-2.12426063021631e+17,-0,8.46655701304158e-05
0.0015,1582.37793961724,NaN,-2.62609549590034e+17,-0,8.87517328408777e-05
0.0016,1588.83349560652,NaN,-2.30638953035513e+17,-0,7.90794390313942e-05
0.0017,1617.39958374623,NaN,-2.40702671902542e+17,-0,7.36110365826773e-05
0.0018,1623.75168648708,NaN,-2.23233361943664e+17,4.07545412100911e-07,7.41138177158684e-05
0.0019,1644.30877691518,NaN,-2.36345794861611e+17,-0,7.88643000842238e-05
0.002,1585.04263020174,NaN,-2.04853249817125e+17,0.0048828125,8.54902224927692e-05
0.0021,1553.32211272651,NaN,-2.47236467350777e+17,0.00732412232184462,7.22464903088228e-05
0.0022,1542.24812706207,NaN,-2.19280357699372e+17,0.009765625,6.24160926701907e-05
0.0023,1474.19414296642,NaN,-2.19650091132248e+17,0.0122060055865922,6.29565693681707e-05
0.0024,1441.9289305493,NaN,-2.31255743364202e+17,0.0146482229108472,5.56293169927175e-05
0.0025,1420.26031402661,NaN,-2.29966669638072e+17,0.0146484375,6.05956402668804e-05
0.0026,1411.75029461994,NaN,-2.35861232625457e+17,0.0146484375,5.59239815589869e-05
0.0027,1365.9350004465,NaN,-2.24221383937244e+17,0.0146484375,4.54624710186619e-05
0.0028,1356.69027654853,NaN,-1.77992178813152e+17,0.0146484375,3.74880794310583e-05
0.0029,1308.6259853916,NaN,-1.92090101790694e+17,0.0170894400314247,4.96082320899555e-05
0.003,1297.41457905966,NaN,-1.90963301517598e+17,0.01953125,5.27558090287084e-05
0.0031,1251.44568365893,NaN,-1.67564343537802e+17,0.01953125,4.7315351673935e-05
0.0032,1256.25736010684,NaN,-1.68260087557919e+17,0.0244128331587524,4.7911729003016e-05
0.0033,1209.2975321239,NaN,-1.48356912558727e+17,0.0244140625,5.35385842751284e-05
0.0034,1139.82839995135,NaN,-1.23081859486914e+17,0.0244140625,6.07012037041706e-05
0.0035,1081.92309736642,NaN,-1.17557333927923e+17,0.0341796875,7.64668694231382e-05
0.0036,1021.11316260464,NaN,-1.09622248796929e+17,0.0390625,8.96219933644732e-05
0.0037,949.672392151533,NaN,-7.89836302168134e+16,0.0439453125,9.70362151667134e-05
0.0038,880.297382273237,NaN,-3.2707458037543e+16,0.0537103301035847,0.000106195731460465
0.0039,807.095710045542,NaN,-2.38449844940942e+16,0.0561528477235676,9.24606824049232e-05
0.004,738.452483209294,NaN,-2.94983343507064e+16,0.0634761622321845,8.73059056120946e-05
0.0041,653.739639073208,NaN,-1.02842450657168e+16,0.068359375,8.34138617441929e-05
0.0042,602.114499902925,NaN,4.78627168108226e+15,0.0732421875,7.44466532646018e-05
0.0043,509.046835865916,NaN,2.02794265335298e+16,0.078125,7.76069987225468e-05
0.0044,400.367184963614,NaN,1.91860261954698e+16,0.087890625,6.50097203915922e-05
0.0045,274.794137205576,NaN,4.82626962965854e+16,0.100096637860801,5.55130597193563e-05
0.0046,185.046335941981,NaN,2.46849685769198e+16,0.112304909363361,6.7195824395071e-05
0.0047,80.6924901596759,NaN,5.72514615955033e+16,0.126953125,6.68634480901778e-05
0.0048,-17.3023833148365,NaN,6.40083355289229e+16,0.1416015625,6.43864242813447e-05
0.0049,-157.347586187722,NaN,7.68711578050395e+16,0.1513671875,7.13472827365988e-05
0.005,-292.486647541833,NaN,1.08197319940657e+17,0.1611328125,8.68271157496273e-05
0.0051,-389.030381831166,NaN,1.16112257044728e+17,0.17578125,9.0832327689012e-05
0.0052,-496.65134064409,NaN,8.27308915193313e+16,0.195311070618017,9.3360972306755e-05
0.0053,-654.710888940866,NaN,8.48951330719103e+16,0.21484375,9.63429323881692e-05
0.0054,-733.540870763956,NaN,1.30608726454263e+17,0.2392578125,9.25115626942153e-05
0.0055,-887.031421606126,NaN,1.52137426239104e+17,0.2685546875,0.000102217817645191
0.0056,-1024.93532531823,NaN,1.69094123694552e+17,0.302733360247905,9.57620340649758e-05
0.0057,-1160.72399250736,NaN,1.86014199995968e+17,0.3369140625,9.37517405869173e-05
0.0058,-1337.30007729766,NaN,1.85242264288916e+17,0.3662109375,0.000102922390963792
0.0059,-1500.0207504891,NaN,2.41686468492689e+17,0.407714139642524,0.000112838173636801
0.006,-1680.05293960328,NaN,2.68876688500729e+17,0.449218149877793,0.000125572059129732
0.0061,-1831.99357635297,NaN,3.12884101467042e+17,0.490722159554029,0.000141964092645444
0.0062,-2002.69970977983,NaN,3.31104256803485e+17,0.537108982009781,0.000130621870318416
0.0063,-2194.47467922634,NaN,3.69467865949824e+17,0.5712890625,0.000125263505280895
0.0064,-2379.14564248361,NaN,3.87109197143908e+17,0.6103515625,0.000148086443821721
0.0065,-2554.50895621648,NaN,4.55747852778641e+17,0.6494140625,0.000149356942480104
0.0066,-2709.77321732299,NaN,4.90079326275976e+17,0.688476584322626,0.000146735727292135
0.0067,-2841.47954388455,NaN,5.31064296629239e+17,0.739745082635009,0.000148240867089641
0.0068,-3035.79760851451,NaN,5.64574592540844e+17,0.79101608327514,0.000153794607108454
0.0069,-3199.71288762571,NaN,5.92250292900975e+17,0.8544921875,0.000141805626909971
0.007,-3417.10915524899,NaN,6.60166208753833e+17,0.922851998952514,0.000144453558728934
0.0071,-3616.72637181727,NaN,7.36128279981276e+17,0.998534559764898,0.0001410514747253
0.0072,-3895.18419712269,NaN,7.99019741309136e+17,1.07421939376746,0.000143808233602493
0.0073,-4134.28128520653,NaN,8.50251123815958e+17,1.15234297165968,0.000147862200997631
0.0074,-4425.44048466553,NaN,8.99805006679036e+17,1.23046732789223,0.000134959386916652
0.0075,-4702.58706418277,NaN,9.80149224821128e+17,1.31591778689479,0.000124617721573566
0.0076,-4975.55322845184,NaN,1.07369467035189e+18,1.40136475791434,0.000131671940586202
0.0077,-5243.68541364254,NaN,1.1376120284805e+18,1.48681643170973,0.000136391192224849
0.0078,-5520.57043763036,NaN,1.20725826529308e+18,1.5625,0.000132637959787221
0.0079,-5854.83466493221,NaN,1.29512613261688e+18,1.63329987700862,0.000146732572059778
0.008,-6188.54466708414,NaN,1.37627012142e+18,1.69433513733706,0.00015852893518905
0.0081,-6549.3089478071,NaN,1.47044842187091e+18,1.73828125,0.000163513879166695
0.0082,-6876.24916045551,NaN,1.62303931764888e+18,1.782225969652,0.000164592617959243
0.0083,-7224.27471074102,NaN,1.76721118170296e+18,1.8017578125,0.000167146225552645
0.0084,-7621.42636735605,NaN,1.84510111408366e+18,1.81152305178738,0.000161087652262943
0.0085,-8057.31617863063,NaN,1.96690584218743e+18,1.796875,0.00016013712589271
0.0086,-8468.05769171912,NaN,2.12160076488466e+18,1.77734375,0.000157024461323483
0.0087,-8902.4757057807,NaN,2.27317976645093e+18,1.74072273084536,0.000160760456299564
0.0088,-9402.01062745456,NaN,2.44641636316408e+18,1.71386715840317,0.000156162696537901
0.0089,-9928.61052770784,NaN,2.56667281533796e+18,1.669921875,0.000150597978252401
0.009,-10530.0364084875,NaN,2.66077488931272e+18,1.62597632608822,0.000153476239919167
0.0091,-11164.3538685098,NaN,2.82992859876274e+18,1.5673828125,0.000153865240638714
0.0092,-11817.9907822668,NaN,3.01409685874897e+18,1.53320223754656,0.00014030545566781
0.0093,-12572.9223363044,NaN,3.15638368634996e+18,1.474609375,0.000133936436469078
0.0094,-13356.111176339,NaN,3.29217176148512e+18,1.40624934895833,0.000145318782707694
0.0095,-14158.7185100287,NaN,3.36537762587649e+18,1.3427734375,0.000161896025044599
0.0096,-15084.5596122505,NaN,3.48042467138717e+18,1.318359375,0.000178922717169974
0.0097,-16034.7141249627,NaN,3.61549418519747e+18,1.30615216916899,0.000175301995475528
0.0098,-17083.1609443944,NaN,3.7512634668133e+18,1.25000241503724,0.000171894339992525
0.0099,-18073.8825787098,NaN,3.85019560723221e+18,1.259765625,0.000161943038064915
0.01,-19204.6893597288,NaN,3.95030002223047e+18,1.23535356290736,0.000146452480928775
0.0101,-20348.0036257934,NaN,4.02734337492977e+18,1.18408292821379,0.000147522639083849
0.0102,-21524.5710440219,NaN,4.14883072701632e+18,1.1523413713338,0.000157859816987881
0.0103,-22660.6222033299,NaN,4.26904598743402e+18,1.1328125,0.000166774398515543
0.0104,-23833.9190135889,NaN,4.33297620957973e+18,1.1376953125,0.000173836935668748
0.0105,-25061.4813549613,NaN,4.46810831138707e+18,1.15966845089078,0.000178358457990172
0.0106,-26290.2941283187,NaN,4.51759840759117e+18,1.09375075687005,0.000182280250034474
0.0107,-27484.3519195583,NaN,4.58233930284538e+18,1.1328125,0.000187060340390295
0.0108,-28716.9655627831,NaN,4.68533012933494e+18,1.04980502954704,0.000172403477918783
0.0109,-29988.6555936979,NaN,4.76393902676776e+18,1.0302734375,0.00015537752275404
0.011,-31237.2698418877,NaN,4.80607787762544e+18,0.976562463628956,0.000162792891569916
0.0111,-32428.6678219421,NaN,4.854057065194e+18,1.0986328125,0.000158432868778926
0.0112,-33605.04705625,NaN,4.92588489945289e+18,0.952149168557961,0.000152477689940789
0.0113,-34864.7831984431,NaN,4.97021840869066e+18,0.979001538495114,0.000133512033830081
0.0114,-36134.4077095873,NaN,5.03350597406465e+18,0.947265173999069,0.000118976600674765
0.0115,-37492.212062202,NaN,5.11925045623396e+18,0.986326961126629,9.56781387420125e-05
0.0116,-38813.3339601907,NaN,5.13638089081254e+18,0.947263650052373,7.72694615918599e-05
0.0117,-40089.9525444204,NaN,5.13665757379489e+18,0.949706656628259,8.00477669719597e-05
0.0118,-41245.6598343526,NaN,5.15479907115062e+18,0.917970157559358,9.87971062971187e-05
0.0119,-42407.1242408746,NaN,5.18553861177235e+18,0.852051283170389,0.000113747997031241
0.012,-43605.3810807881,NaN,5.24148900664007e+18,0.795900837988826,0.000130110977108494
0.0121,-44777.0878797155,NaN,5.24484405761472e+18,0.812988401274444,0.00013642770144428
0.0122,-45866.2792195918,NaN,5.25420019495459e+18,0.849610367929469,0.000133878738462178
0.0123,-46960.1078000745,NaN,5.250055103795e+18,0.87402521687238,0.000126497147010314
0.0124,-48064.3481285906,NaN,5.28027434264055e+18,0.878908606843573,0.000117414998845919
0.0125,-49228.18639191,NaN,5.33442955950139e+18,0.842284473975315,0.000108606671881573
0.0126,-50235.0639090618,NaN,5.31915629397538e+18,0.854491609200419,0.000107332230798596
0.0127,-51046.7030909714,-0.924306833262588,5.33561622526973e+18,0.795900336952722,9.94136616454849e-05
0.0128,-51825.623659267,-0.888601171183257,5.31914898686884e+18,0.8251953125,8.89234470463684e-05
0.0129,-52598.2047428039,-0.756804674800876,5.31953843742906e+18,0.810546875,8.63068415500424e-05
0.013,-53317.6031297676,-0.928197218007273,5.31023343378499e+18,0.869140625,7.39285442774866e-05
0.0131,-53956.5671100268,-1.00117307308686,5.36641405112746e+18,0.852050721209828,6.36813362745242e-05
0.0132,-54599.6299813617,-0.838185025914326,5.31779773767248e+18,0.805664018854749,6.16097151743736e-05
0.0133,-55211.9454477998,-0.988017392999962,5.30563381769806e+18,0.817870104457636,6.76317223606672e-05
0.0134,-55818.9534112262,-0.668842480449844,5.27912320632552e+18,0.825194810579608,6.6543142715454e-05
0.0135,-56329.631201989,-0.538555480324525,5.25983066738239e+18,0.727540626454842,6.60116341350355e-05
0.0136,-56757.7904218266,-0.639956475894852,5.24771793179054e+18,0.72753952077514,7.70008318154786e-05
0.0137,-57115.4772793355,-0.734782866048217,5.22492220754204e+18,0.749512293412476,7.15620773684575e-05
0.0138,-57500.3551292536,-0.879054595998678,5.17331625597222e+18,0.8349609375,5.01467922035226e-05
