time,IP,SXR,FIR,PD,DML
0,753.296508789062,NaN,NaN,-9.09445427454037e-07,0.000109138760308269
0.0001,754.380862543532,NaN,-4.48186925224422e+16,-4.13328986586126e-07,0.000105761035477742
0.0002,757.729357331319,NaN,-1.92604749507434e+16,-0,0.000106706115615685
0.0003,737.655504808552,NaN,-2.37841721936654e+16,-1.23975600669843e-06,0.000103229903771805
0.0004,740.217286253632,NaN,-5.09951930826755e+16,-0.00488206893741852,9.39845826125069e-05
0.0005,745.457747704671,NaN,-7.60203189982696e+16,-0.0048828125,0.000102940003932728
0.0006,737.542010723448,NaN,-6.04259523357379e+16,-0.0048828125,0.000119074919327793
0.0007,749.353200135369,NaN,-5.67594340377755e+16,-0.0048828125,0.000117224064566882
0.0008,745.015235892222,NaN,-2.47162873082296e+16,-0.0048828125,0.000103575985275594
0.0009,763.972008383655,NaN,-3.00327798927488e+16,-0,0.000102389466150162
0.001,774.317859464043,NaN,-7.89418168220137e+16,-0,9.55453191769251e-05
0.0011,777.527022676736,NaN,-9.73506058128424e+16,-0,9.60240434340997e-05
0.0012,776.402878124534,NaN,-8.47529627507352e+16,-0,9.75579492306821e-05
0.0013,791.829459096348,NaN,-5.50292614108514e+16,-0,9.75868630082834e-05
0.0014,788.709777805144,NaN,-2.32639610674847e+16,-0,0.000100841210119474
0.0015,805.70933728071,NaN,-4.26607047186843e+16,-0.00488207039253121,9.65956512091268e-05
0.0016,823.435018429678,NaN,-4.88938449862395e+16,-0,8.58822591934843e-05
0.0017,833.494203419249,NaN,-5.82387556963977e+16,-6.59288841252099e-07,7.51752722918065e-05
0.0018,851.545636450341,NaN,-6.86908691155965e+15,-0,8.08379214703099e-05
0.0019,859.671736897767,NaN,-7.4432642397349e+15,-5.76331967214313e-07,8.64174330756218e-05
0.002,884.384423311909,NaN,-6.07663840169342e+16,-0.00488182302337494,8.20440091207985e-05
0.0021,876.236548606623,NaN,-5.83407146938994e+16,-0.00488231912490693,6.84035738325413e-05
0.0022,871.311462551796,NaN,-3.21005632730716e+16,-9.06535202053528e-07,8.09285989740788e-05
0.0023,838.415438005973,NaN,-2.79176043784807e+16,-0.00488149271279567,9.14050976627426e-05
0.0024,837.934457376597,NaN,-2.05465251550082e+16,-0.0048828125,7.49828928550544e-05
0.0025,865.314282715426,NaN,-1.6347602204786e+16,-0.0048828125,7.30030314357317e-05
0.0026,838.116656449503,NaN,-5.00703514590273e+16,-7.40652356041632e-07,7.29032618454735e-05
0.0027,835.118173212157,NaN,-4.4744770087165e+16,-0.0048828125,6.31423153792962e-05
0.0028,809.102241892436,NaN,-2.54283778518575e+16,-6.57833457533286e-07,6.96797906035109e-05
0.0029,815.167824729147,NaN,-7.52840162030995e+15,-0,7.96634907976595e-05
0.003,800.543290707757,NaN,-2.55165765282533e+16,-0,6.52596527479253e-05
0.0031,799.81795943378,NaN,-8.30042231572477e+15,-0,6.15675566404257e-05
0.0032,807.313809016035,NaN,-2.12623504005179e+16,-0,6.48041520995911e-05
0.0033,792.755793492998,NaN,1.34480329986809e+16,-0,7.65527433922228e-05
0.0034,781.601233826891,NaN,2.17620455367893e+15,1.31833209157759e-06,8.83325170079958e-05
0.0035,718.283395918108,NaN,-6.78104332843581e+15,-0,8.39861021092005e-05
0.0036,716.463036144699,NaN,-2.57558767870517e+16,0.00488157710933143,9.15174107451541e-05
0.0037,719.432817143735,NaN,-5.42517858827927e+15,0.0048828125,8.80519684683726e-05
0.0038,705.149829446327,NaN,-3.95898633593619e+15,0.0048828125,7.60119462844081e-05
0.0039,676.157827792224,NaN,-1.80316980440789e+16,0.0048828125,5.87552603098721e-05
0.004,647.728722056229,NaN,2.18142434669775e+16,0.009765625,5.46059892213841e-05
0.0041,587.129597563831,NaN,1.72734965175172e+16,0.009765625,5.81737222807736e-05
0.0042,540.093101964531,NaN,-6.08568159898169e+15,0.009765625,6.85225974697566e-05
0.0043,464.1671693126,NaN,6.40712307077926e+15,0.0195307595356744,8.85264674077561e-05
0.0044,389.152120921658,NaN,4.45780845161769e+16,0.01953125,9.53230266835867e-05
0.0045,330.440046485946,NaN,3.67895365497919e+16,0.0292955581230212,7.93988360044866e-05
0.0046,231.913192607835,NaN,1.19791163548187e+17,0.0341788668164463,8.14903357254782e-05
0.0047,124.15271817026,NaN,4.68469696200166e+16,0.0390625,9.65092023321055e-05
0.0048,0.410001375683856,NaN,6.31155716337241e+16,0.048827387120436,9.08343661545844e-05
0.0049,100.111427213066,NaN,5.2682752087018e+16,0.053709786505867,7.1013790249663e-05
0.005,170.908621836357,NaN,9.33470670498594e+16,0.06347590757731,6.29743848131837e-05
0.0051,298.409635423961,NaN,1.0521515176662e+17,0.0732421875,5.71065056299112e-05
0.0052,375.512696327299,NaN,9.83466401111097e+16,0.0878911969658158,4.98695421133204e-05
0.0053,464.766127347417,NaN,1.44770459089055e+17,0.107421875,4.42120361505121e-05
0.0054,548.829925820301,NaN,1.42323887380877e+17,0.126951726636711,4.62028739212971e-05
0.0055,662.497460990461,NaN,1.64037987026931e+17,0.141600660330136,6.25164879579486e-05
0.0056,783.306981844434,NaN,2.21960643014526e+17,0.156248684578134,6.47027598585877e-05
0.0057,857.645363464457,NaN,2.07970244916471e+17,0.170897618271559,7.36832307583927e-05
0.0058,916.677559888772,NaN,2.20008710975096e+17,0.1806640625,8.39293093769118e-05
0.0059,984.937700831533,NaN,2.16245847517021e+17,0.19531176357582,9.01640715626156e-05
0.006,1065.49988485874,NaN,2.25117225889205e+17,0.2099609375,8.35884596311756e-05
0.0061,1152.76213383958,NaN,2.65629524943247e+17,0.224608721532694,8.55204724033055e-05
0.0062,1210.09462339187,NaN,2.92815065049025e+17,0.239256745902403,8.82900414240926e-05
0.0063,1317.62787311718,NaN,3.46554264225649e+17,0.249022866989568,9.75965515719988e-05
0.0064,1397.47300668486,NaN,3.20129057057583e+17,0.2587890625,0.000106953940957455
0.0065,1469.18754685172,NaN,3.02835503554731e+17,0.278318915591824,0.000118713575054967
0.0066,1553.55685559492,NaN,2.84387416531203e+17,0.302734375,0.000115202846819106
0.0067,1685.10323026925,NaN,3.1263172368549e+17,0.336912748533246,0.000111101437793935
0.0068,1813.7823385343,NaN,3.63637752130005e+17,0.375974926953344,0.000108268781684376
0.0069,1923.56514371136,NaN,4.37046216260236e+17,0.415036600449339,9.9721715719696e-05
0.007,2061.32067544836,NaN,4.01859304776349e+17,0.458983640031203,0.00011023661201295
0.0071,2242.8117920171,NaN,4.36359915256995e+17,0.502927391332185,0.000126461816988097
0.0072,2402.54895721376,NaN,4.53183362777065e+17,0.546874347988078,0.000131466961691613
0.0073,2559.76048592074,NaN,5.16283742144533e+17,0.600583807215031,0.000114825435051294
0.0074,2763.09773812435,NaN,5.34420500143898e+17,0.668943036279807,0.000102830440344839
0.0075,2921.11536717121,NaN,5.56506589679273e+17,0.742184553396815,0.000102828532016874
0.0076,3108.49170719979,NaN,5.26661525708113e+17,0.830072543187744,0.000108524387191992
0.0077,3330.1912198553,NaN,6.42135928643774e+17,0.913082340461446,0.00011146881048307
0.0078,3555.86254569149,NaN,6.78075282718917e+17,0.986324187465078,0.000112051169398694
0.0079,3753.49347365446,NaN,7.33611115399908e+17,1.05956786354535,0.000113915468670449
0.008,3962.65114898223,NaN,7.7636067759176e+17,1.12792722835956,0.000117345528055692
0.0081,4168.92012370474,NaN,8.10417036969846e+17,1.19628759547317,0.000120766895523553
0.0082,4326.30116742122,NaN,9.05390384501138e+17,1.26952781011362,0.000119769006054177
0.0083,4478.80219169119,NaN,9.87191487014331e+17,1.33300651138692,0.000124552097300171
0.0084,4664.29844415134,NaN,1.04411083875386e+18,1.38183381012526,0.000130299722691621
0.0085,4811.71124595873,NaN,1.07979088794754e+18,1.42089786990034,0.000147439178208131
0.0086,4988.08840871946,NaN,1.14678646743148e+18,1.4550761635081,0.00016345021700491
0.0087,5173.84567022125,NaN,1.24097247079244e+18,1.4892550245041,0.000176752898419727
0.0088,5309.83600336059,NaN,1.35785850399158e+18,1.51367097719547,0.000177563014861998
0.0089,5503.63087399527,NaN,1.4617019559652e+18,1.55273044183042,0.000166178284051603
0.009,5701.78689546242,NaN,1.54224790093285e+18,1.58691243277379,0.000169415778841788
0.0091,5866.70624801568,NaN,1.63702727865273e+18,1.63085691876979,0.000162661127009372
0.0092,6083.81761726944,NaN,1.71349432783682e+18,1.68456811632591,0.000156205779437006
0.0093,6315.51666083042,NaN,1.82457510474923e+18,1.73339614715264,0.000157841671352481
0.0094,6610.07764485902,NaN,1.95780156099807e+18,1.75292903839885,0.000157406903166769
0.0095,6898.35173362075,NaN,2.13986398999101e+18,1.77734268776774,0.000150681173972257
0.0096,7205.65015050097,NaN,2.25701377598097e+18,1.79687556614428,0.000155896264749898
0.0097,7517.65395768214,NaN,2.34873683218485e+18,1.81640625,0.000148247113138858
0.0098,7822.39875618109,NaN,2.42277700000775e+18,1.84081752741432,0.000135813180189241
0.0099,8151.8422667303,NaN,2.57614563648373e+18,1.83593660365059,0.000127193912754171
0.01,8501.22890955565,NaN,2.7063079258562e+18,1.85058200869575,0.000128105296478612
0.0101,8925.19957177258,NaN,2.80564064127076e+18,1.82617350211904,0.000142897337552436
0.0102,9313.94809625857,NaN,2.94586405553713e+18,1.81640625,0.000157932789146559
0.0103,9680.97924330118,NaN,3.03887160139265e+18,1.81640771120529,0.00015531216329033
0.0104,10117.0002011807,NaN,3.20651482123636e+18,1.8115234375,0.000147175566202109
0.0105,10534.5683752049,NaN,3.31444947510422e+18,1.82128647191692,0.000149013779481598
0.0106,10933.4582871182,NaN,3.40536680929258e+18,1.81152661983144,0.000137923688270208
0.0107,11363.4598384684,NaN,3.52342960108139e+18,1.80664209902915,0.000136306414031229
0.0108,11913.2748525328,NaN,3.63009145639312e+18,1.81152441533572,0.000134393052817172
0.0109,12475.3588235437,NaN,3.75020686403666e+18,1.8017633768509,0.000124164344743116
0.011,13047.1428026855,NaN,3.85899519908599e+18,1.7822238778171,0.000116855405127026
0.0111,13556.7200655729,NaN,3.96327888964507e+18,1.7724596293537,0.000123197029624495
0.0112,14054.7510468601,NaN,4.01691594784993e+18,1.74804768710414,0.000122253082289735
0.0113,14625.3093759666,NaN,4.13165778576893e+18,1.71387086311464,0.000111459936425162
0.0114,15126.9775595929,NaN,4.26426571029701e+18,1.73339697920548,0.000113207611675636
0.0115,15687.9536339033,NaN,4.36888928026113e+18,1.69921418094617,0.000123263444462963
0.0116,16246.3854070266,NaN,4.49420224413911e+18,1.66015431142884,0.000133760570592904
0.0117,16856.7154489366,NaN,4.51896528981485e+18,1.64550887182203,0.000138836722562164
0.0118,17443.122409673,NaN,4.65225755656436e+18,1.61621388264807,0.000153761801158224
0.0119,17998.1497516053,NaN,4.72507740568785e+18,1.59667871111939,0.000151661422294986
0.012,18593.0319824196,NaN,4.8139554956942e+18,1.59668246676523,0.000154501438652875
0.0121,19182.5909896305,NaN,4.90698753581416e+18,1.50390803687838,0.000155496678214811
0.0122,19753.7110099076,NaN,4.96284829334282e+18,1.53809377764714,0.000141055529284279
0.0123,20315.70759632,NaN,5.02356107042897e+18,1.47949137685125,0.000129377794327299
0.0124,20865.4697057062,NaN,5.07060648621573e+18,1.46972778624977,0.000128809422439439
0.0125,21447.9234314474,NaN,5.12887946289278e+18,1.45507666961624,0.000132452181295666
0.0126,22029.2903738342,NaN,5.17857379051335e+18,1.41113395330834,0.000131506878125156
0.0127,22654.9900574568,NaN,5.23341337474873e+18,1.37207160197001,0.000143688238420301
0.0128,23178.8976542089,NaN,5.22961142854329e+18,1.33789168286692,0.000158035559160302
0.0129,23735.2488336599,NaN,5.25593625635684e+18,1.28906544223785,0.000146897089728421
0.013,24319.4155692975,NaN,5.2609744759576e+18,1.259767574851,0.000127439358356437
0.0131,24861.4163944018,NaN,5.31571389330904e+18,1.2500013881775,0.000115101774277513
0.0132,25456.0275755513,NaN,5.39677262319453e+18,1.23047320992038,0.000126211686407441
0.0133,26055.5723751341,NaN,5.4440741534603e+18,1.24510935608354,0.00014751845948921
