time,IP,SXR,FIR,PD,DML
0,1048.43443543863,NaN,NaN,0.1708984375,-8.35975256097876e-05
0.0001,1052.53896018023,NaN,-1.53272725689943e+16,0.166015625,-7.94331739181392e-05
0.0002,1077.62274032959,NaN,-2.28184009024547e+16,0.1611328125,-7.91316927845659e-05
0.0003,1071.29565409434,NaN,-3.72060330252206e+16,0.1611328125,-7.9073011803289e-05
0.0004,1053.757982339,NaN,-3.63528117962015e+16,0.1611328125,-6.62560328991342e-05
0.0005,1051.00984033029,NaN,-4.244232414782e+16,0.1611328125,-6.62970004051855e-05
0.0006,1078.52067991238,NaN,-4.11768756787621e+16,0.166015003055168,-8.00474360948612e-05
0.0007,1084.04817031157,NaN,-3.29614100335908e+16,0.168456620257216,-7.335702938679e-05
0.0008,1071.59407536804,NaN,-3.8865023984228e+16,0.1660141810696,-6.55299613050671e-05
0.0009,1081.22409950951,NaN,-3.76476041821402e+16,0.16357401507216,-7.63868624040734e-05
0.001,1060.36306155719,NaN,-3.34080937356992e+16,0.166014388384544,-8.30333709517822e-05
0.0011,1045.68311749515,NaN,-4.05867497346154e+16,0.166015625,-7.02207683789797e-05
0.0012,1052.75642111424,NaN,-7.28323850788382e+16,0.170897408199488,-7.01992137695183e-05
0.0013,1063.14109805851,NaN,-6.71518454887734e+16,0.166015625,-6.6809763312362e-05
0.0014,1117.15358277339,NaN,-7.12634479465076e+16,0.166014803014432,-7.22023570746643e-05
0.0015,1116.14396846134,NaN,-4.96073968625694e+16,0.15625,-7.22143010256997e-05
0.0016,1097.35491343117,NaN,-5.13113800528457e+16,0.166015625,-6.98286334038945e-05
0.0017,1127.80733488738,NaN,-6.59679390897592e+16,0.166015625,-5.97086262978426e-05
0.0018,1158.58142711301,NaN,-4.90722146956216e+16,0.161133627590824,-5.5047206123285e-05
0.0019,1166.68091853327,NaN,-4.84480007119775e+16,0.16357391491034,-4.68404339550255e-05
0.002,1130.12965192007,NaN,-6.21465928998105e+16,0.1611328125,-4.26367592343759e-05
0.0021,1134.78231268996,NaN,-4.34823008382441e+16,0.1611328125,-4.23132942361603e-05
0.0022,1123.77372967633,NaN,-3.45076898151832e+16,0.166015625,-4.16876534287192e-05
0.0023,1137.48056528605,NaN,-5.05127546206743e+16,0.166015625,-3.19998544048286e-05
0.0024,1137.51304104007,NaN,-5.38159356629101e+16,0.166015625,-3.65012287376759e-05
0.0025,1131.12085100779,NaN,-4.23221711477043e+16,0.1611328125,-4.46217849121739e-05
0.0026,1128.38702617141,NaN,-3.38655502711347e+16,0.166015203095903,-4.41906321602799e-05
0.0027,1137.25003599849,NaN,-2.48642392809033e+16,0.168457642283519,-4.81940670628811e-05
0.0028,1086.82671658178,NaN,-3.74542595842966e+16,0.166016254219041,-5.49630216199625e-05
0.0029,1108.66492966213,NaN,-4.00390163019505e+16,0.166015625,-5.6199162098825e-05
0.003,1105.08611605962,NaN,-3.82632658304227e+16,0.1611328125,-5.83298406492241e-05
0.0031,1072.46746445964,NaN,-3.36906225025069e+16,0.1611328125,-5.89816336128728e-05
0.0032,1068.90607920971,NaN,-5.53586655600405e+16,0.1708984375,-6.86879889237437e-05
0.0033,1069.58033182104,NaN,-9.04142790340107e+16,0.1611328125,-7.23354575457745e-05
0.0034,1048.38632573679,NaN,-8.97980204491078e+16,0.166014602973697,-6.7643675816282e-05
0.0035,1051.49296435372,NaN,-9.66449011276587e+16,0.1611328125,-7.15404472475332e-05
0.0036,1047.92362256709,NaN,-1.05941071917142e+17,0.166015625,-7.51320114176658e-05
0.0037,1087.88592019447,NaN,-1.05327125645793e+17,0.166014202229856,-8.40089390161464e-05
0.0038,1106.37555157158,NaN,-1.01080304032073e+17,0.166015625,-8.60612588538733e-05
0.0039,1132.8199722302,NaN,-1.10613961586898e+17,0.166015625,-8.29027809974791e-05
0.004,1092.09302952268,NaN,-1.31622560407007e+17,0.166016025267816,-7.62511784811193e-05
0.0041,1104.10788274615,NaN,-1.25239336331171e+17,0.163573922187937,-7.41532256304624e-05
0.0042,1082.14450418351,NaN,-1.22508867482734e+17,0.170898244643689,-5.92433324826023e-05
0.0043,1074.9007053456,NaN,-1.31361517501814e+17,0.166015625,-5.08112248237949e-05
0.0044,1013.33513932486,NaN,-1.52818537521509e+17,0.166015625,-6.17084267727795e-05
0.0045,1073.89129454475,NaN,-1.4410892470786e+17,0.1611328125,-6.26938685565145e-05
0.0046,1047.81580938594,NaN,-1.29391840130474e+17,0.166015625,-6.31851741891322e-05
0.0047,1049.00420679608,NaN,-1.34776543714486e+17,0.163573407675745,-7.36247223480866e-05
0.0048,1041.84334724444,NaN,-1.35987035026906e+17,0.1611328125,-8.59357246022791e-05
0.0049,1011.30266784584,NaN,-1.27194762583379e+17,0.166015625,-8.23867303758435e-05
0.005,998.737016328032,NaN,-1.36407321445084e+17,0.17089780100675,-7.4874596357794e-05
0.0051,1013.61620408969,NaN,-1.36585232173827e+17,0.163574615194367,-5.98958112322198e-05
0.0052,1012.9866162923,NaN,-1.4215657078161e+17,0.166015625,-6.44494347951289e-05
0.0053,1024.1020786475,NaN,-1.48839479771185e+17,0.168456842120577,-7.12488224719628e-05
