time,IP,SXR,FIR,PD,DML
0,861.242584483132,NaN,NaN,-0,-7.37713551543807e-05
0.0001,850.665758873217,NaN,7.9142091249697e+16,-0,-7.13768256599937e-05
0.0002,821.104416025519,NaN,7.07548880033299e+16,-0,-5.84391624990743e-05
0.0003,835.185705923935,NaN,7.37641081030985e+16,-0,-5.79690921480288e-05
0.0004,801.777012764103,NaN,4.19912952515597e+16,-0,-6.01655665660334e-05
0.0005,816.244317784961,NaN,4.36222096385866e+16,-0,-5.70031953940176e-05
0.0006,840.356051460886,NaN,4.26812562758314e+16,0.00488156861033513,-5.49750250055917e-05
0.0007,796.728611430903,NaN,6.51400517607484e+16,-0,-5.82008882266782e-05
0.0008,828.328417952222,NaN,4.16621422128586e+16,-0.00488136856959965,-6.41591056144582e-05
0.0009,843.23546075988,NaN,1.90761857244238e+16,0.0048828125,-6.77253240135557e-05
0.001,818.670072978551,NaN,2.46470258292433e+16,-0,-6.66281980083849e-05
0.0011,833.881438911005,NaN,3.34318269665323e+16,-7.27420864689299e-09,-6.73172382244158e-05
0.0012,870.174231987485,NaN,-1.65923936597225e+16,-0.00488178319948796,-7.21908247384856e-05
0.0013,873.808590387669,NaN,6.57614061190416e+15,0.00244233232417317,-6.91499095535682e-05
0.0014,877.665437216576,NaN,-2.77119906393221e+16,-0,-6.40143454380537e-05
0.0015,877.044147349197,NaN,-2.27049922653929e+16,-0,-6.35159442575756e-05
0.0016,901.76731125433,NaN,-1.31565830586459e+15,6.14670623789375e-07,-5.84659832928644e-05
0.0017,904.811438523936,NaN,-1.22596351037083e+16,-0,-4.94371313905744e-05
0.0018,876.971155997818,NaN,-1.16060705952922e+16,-0,-5.17807953214153e-05
0.0019,885.527585793635,NaN,386033221182478,-0,-5.45609674356818e-05
0.002,894.632054542587,NaN,2.23119088408423e+16,-0,-5.64600860833077e-05
0.0021,895.531306382808,NaN,3.34297526658728e+16,-0,-5.78901218485583e-05
0.0022,882.151608580946,NaN,2.96557130277417e+16,-0,-6.22433341301271e-05
0.0023,874.866625219988,NaN,7.51865591316458e+16,0.0048828125,-6.95819508180958e-05
0.0024,897.411345816611,NaN,6.27290206266052e+16,-0,-7.35726381773884e-05
0.0025,903.690147766259,NaN,5.80758609501772e+16,-0,-7.34926783493642e-05
0.0026,897.528723186317,NaN,4.08408689373659e+16,-0,-7.07777259511433e-05
0.0027,908.065718869772,NaN,5.75689077151137e+16,-0.00244201728351947,-7.65837451293498e-05
0.0028,903.295097533685,NaN,5.65039830369767e+16,-0,-7.73484223185349e-05
0.0029,895.566562908084,NaN,6.62015136421395e+16,-0,-7.56755879114291e-05
0.003,923.305533588396,NaN,9.36303433831716e+16,-1.4366561917683e-06,-7.699916215026e-05
0.0031,910.31598750582,NaN,7.70925452806107e+16,-0.0048828125,-8.00929687454485e-05
0.0032,917.033941815521,NaN,5.44009127021111e+16,-0,-7.5829522896987e-05
0.0033,923.794959373603,NaN,4.39757844488336e+16,0.00244141716131284,-6.9596501259151e-05
0.0034,923.559597139335,NaN,4.93528303337776e+16,-1.0220263033892e-06,-6.97268319428739e-05
0.0035,956.668372776254,NaN,6.55233954950885e+15,0.00244048745342343,-7.69745357907255e-05
0.0036,933.309661599211,NaN,4.67969416190844e+15,-0,-8.49267627516206e-05
0.0037,951.435340094816,NaN,-5.18418934724942e+15,0.00244211763507209,-8.56563501976485e-05
0.0038,964.065434041176,NaN,-2.6586717463065e+16,-0,-8.21164734224085e-05
0.0039,920.065870756731,NaN,-3.85087648720548e+16,-0,-7.39121016429188e-05
0.004,898.424191896277,NaN,-5.39177332423939e+16,0.0048828125,-6.48787731972314e-05
0.0041,919.480210220384,NaN,-4.58317941625943e+16,-0,-6.02017176962145e-05
0.0042,926.616224812253,NaN,-2.1399387463799e+16,0.0048828125,-6.28701025910864e-05
0.0043,924.615642615837,NaN,-3.59903539710658e+16,0.0048828125,-7.44133833827561e-05
0.0044,917.799308505289,NaN,-4.16530619069228e+16,1.45484172939604e-08,-8.49918850021147e-05
0.0045,887.287539340104,NaN,-2.22007848623442e+16,0.0048828125,-9.65895445070245e-05
0.0046,891.883336982387,NaN,-4.06080951031053e+16,0.009765625,-9.7621395567674e-05
0.0047,830.691614898521,NaN,-4.12193089211707e+16,0.009765625,-9.21307866647451e-05
0.0048,804.599551228211,NaN,-4.60758512116779e+16,0.009765625,-8.87397584663143e-05
0.0049,778.95892612811,NaN,-3.74513802871158e+16,0.0146484375,-8.84723603537698e-05
0.005,760.516215127756,NaN,-2.20438260028044e+16,0.01953125,-8.85559188006934e-05
0.0051,723.282703815927,NaN,-2.24614062512846e+16,0.0244140625,-9.38535439446891e-05
0.0052,681.280400474197,NaN,-1.99232623485015e+16,0.0341782581180171,-0.000105579762361931
0.0053,616.767803179008,NaN,2.24453516702164e+15,0.0439453125,-0.00011461109153648
0.0054,503.485794035044,NaN,-5.9027520296546e+15,0.0537097154329611,-0.000109576011102214
0.0055,439.939440563543,NaN,-6.26084434158624e+15,0.0634765625,-9.3421564085636e-05
0.0056,348.646437505587,NaN,6.60514667564306e+15,0.083006797747905,-8.09713289168157e-05
0.0057,240.947862713703,NaN,1.34024280533192e+16,0.1025390625,-7.36800756150467e-05
0.0058,163.008672556615,NaN,3.2198090020463e+16,0.122069505062849,-7.17347148648647e-05
0.0059,52.7618227512584,NaN,1.32254148913934e+16,0.1416015625,-7.08546475228699e-05
0.006,-68.1432613656338,NaN,-4.98699400923698e+15,0.166015024877793,-7.62310015029053e-05
0.0061,-170.143812575078,NaN,8.19340243481554e+15,0.1904296875,-7.62617653515162e-05
0.0062,-312.967449295631,NaN,-4.10775274097436e+15,0.214843357009781,-6.52633071859023e-05
0.0063,-406.175538760394,NaN,-324812971901308,0.241698929465533,-5.59599714179682e-05
0.0064,-530.856469719114,NaN,-151078274987711,0.273437314421286,-4.95158683185336e-05
0.0065,-605.946173654695,NaN,1.41382470411876e+16,0.300292886877038,-5.10042552255967e-05
0.0066,-747.652359257207,NaN,-1.43030136573237e+16,0.336914084322626,-5.38896487112986e-05
0.0067,-855.417447504935,NaN,334873621244052,0.373534145135009,-6.49169238341189e-05
0.0068,-963.867478757902,NaN,1.61717370857792e+16,0.40527366663757,-7.2112812877142e-05
0.0069,-1065.02484902414,NaN,3.0507278399129e+15,0.4296875,-6.93205310215483e-05
0.007,-1165.93406161888,NaN,-6.76143227175366e+15,0.454101998952514,-5.65533893862356e-05
0.0071,-1315.24119329,NaN,-4.04286036046395e+15,0.478515625,-4.70292743932524e-05
0.0072,-1361.30397690517,NaN,5.25452907529087e+15,0.5078125,-4.5499977289056e-05
0.0073,-1457.09359090714,NaN,-1.08433619962811e+16,0.546874221659683,-4.82261325031213e-05
0.0074,-1558.04266863221,NaN,1.88327401891671e+16,0.600584515392226,-6.0039602198385e-05
0.0075,-1658.64425414165,NaN,6.43612352423082e+16,0.661620911894786,-8.03709508105377e-05
0.0076,-1819.69981079782,NaN,6.84480535734748e+16,0.722655035207169,-8.9193842108725e-05
0.0077,-1961.99192175488,NaN,1.16858887295054e+17,0.77880861920973,-7.84649049016953e-05
