time,IP,SXR,FIR,PD,DML
0,950.478323426093,NaN,NaN,0.1708984375,-6.16016188448826e-06
0.0001,946.781465175944,NaN,8.16047593624079e+17,0.166015625,-3.23293802437166e-06
0.0002,958.503039826756,NaN,8.20212959438289e+17,0.166015832314944,-6.14881834257906e-06
0.0003,939.849397105156,NaN,8.02775406849268e+17,0.1708984375,-9.19584098383527e-06
0.0004,945.285202324661,NaN,8.0470187138036e+17,0.1708984375,-3.04598058019316e-06
0.0005,943.501544914891,NaN,8.08646929065327e+17,0.1708984375,-6.10872293176373e-06
0.0006,973.453246028685,NaN,8.06395818699278e+17,0.166016246944832,-1.36599333151244e-05
0.0007,969.670265819731,NaN,8.03166509843866e+17,0.166015625,-8.65914881745499e-06
0.0008,963.052795460439,NaN,7.97115945769007e+17,0.1757798060696,2.06006948507091e-06
0.0009,970.124299547336,NaN,8.26985615117062e+17,0.17333964007216,4.26512610064101e-06
0.001,993.292691377151,NaN,8.21594706941282e+17,0.1708984375,-1.9362471875768e-06
0.0011,979.114242301238,NaN,8.26794620427222e+17,0.168457027612896,-2.91795894004574e-06
0.0012,972.84643572659,NaN,8.16081524330557e+17,0.170899466800512,-5.28057006167783e-06
0.0013,1001.76612929618,NaN,8.2166670986406e+17,0.1708984375,-1.1751758896892e-05
0.0014,995.297577171949,NaN,8.05346003184771e+17,0.166015625,-8.82082916761866e-06
0.0015,952.695444576877,NaN,8.09485713551863e+17,0.1708984375,-1.28458137033509e-07
0.0016,994.454800608984,NaN,8.40479809641016e+17,0.1708984375,2.93993975535512e-06
0.0017,1006.94469145141,NaN,7.97913209780028e+17,0.1708984375,2.65274719659851e-06
0.0018,1009.20653249599,NaN,7.85744239291625e+17,0.166015625,5.16870490048953e-06
0.0019,1015.55371301517,NaN,8.13749871231579e+17,0.166015625,-5.05317435534909e-06
0.002,1032.36818878618,NaN,7.9641458693695e+17,0.161133212767816,-9.53511869496623e-06
0.0021,1034.55181112583,NaN,7.77188022576903e+17,0.166015625,-8.85155168097113e-06
0.0022,1020.83294858625,NaN,7.77220868293256e+17,0.1708984375,5.61179595279525e-07
0.0023,1029.27107591417,NaN,7.74783443422376e+17,0.1708984375,9.71458328595049e-06
0.0024,1023.00949270418,NaN,7.37782025470399e+17,0.166015625,1.1180148045956e-05
0.0025,1026.60877126762,NaN,7.3551527466457e+17,0.1708984375,6.10749931081798e-06
0.0026,1059.14467277172,NaN,7.23594929120142e+17,0.1708984375,-6.57621004938604e-08
0.0027,1044.00334489604,NaN,7.09074849363459e+17,0.166016847067039,-2.51520111293841e-06
0.0028,1047.94986018581,NaN,6.97581503976047e+17,0.1708984375,-6.67675031058094e-06
0.0029,1042.20803725836,NaN,7.00647390832735e+17,0.168457434968575,-8.29983945834396e-06
0.003,1014.51042500605,NaN,6.78422274694713e+17,0.166017061656192,-1.40374441544173e-06
0.0031,1013.49646501799,NaN,6.52875456121706e+17,0.168457227653631,7.37411726379676e-06
0.0032,999.99542213767,NaN,6.50898810638792e+17,0.1708984375,1.04005401870147e-05
0.0033,961.115534853504,NaN,6.66889310661788e+17,0.1708984375,1.05194192012498e-05
0.0034,955.675568875591,NaN,6.72640870131735e+17,0.170897415473697,1.83404978529304e-05
0.0035,918.488636050055,NaN,6.66100720825646e+17,0.1708984375,2.10843763572063e-05
0.0036,933.576168599733,NaN,6.70199842103109e+17,0.1708984375,1.74098959202069e-05
0.0037,932.032905740302,NaN,6.84297848600477e+17,0.168456319864928,2.20329914194781e-06
0.0038,919.999844047741,NaN,6.79042565128268e+17,0.166016232396415,-7.60845632654966e-06
0.0039,944.368557278071,NaN,6.80891243056306e+17,0.173339339776432,-1.06925512598415e-05
0.004,911.458094833065,NaN,6.85237986996118e+17,0.1708984375,-1.38139358982325e-05
0.0041,967.012074734384,NaN,6.74193643391744e+17,0.166015625,-1.47869608667034e-05
0.0042,944.856649269731,NaN,6.63816424435392e+17,0.1708984375,-9.25519452051851e-06
0.0043,904.406007646636,NaN,6.54749368205345e+17,0.1708984375,-5.76023901727832e-06
0.0044,964.901268653042,NaN,6.44531686603448e+17,0.170898422951583,-1.04638976985269e-05
0.0045,977.824739539491,NaN,6.57879594890279e+17,0.166013588221602,-1.67525102700854e-05
0.0046,949.384408624479,NaN,6.51512724491553e+17,0.1708984375,-2.79350147455873e-05
0.0047,955.300702716778,NaN,6.54481890942209e+17,0.173339032675745,-3.51138015781652e-05
0.0048,956.370105335826,NaN,6.32043889845351e+17,0.1708984375,-2.77365153849215e-05
0.0049,928.431169079401,NaN,6.40879416265946e+17,0.17578125,-1.65308291389971e-05
0.005,900.680317662163,NaN,6.18417290786005e+17,0.17578061350675,-9.74021815732054e-06
0.0051,885.685949497868,NaN,6.21805749389241e+17,0.17578125,-1.15699327837774e-05
0.0052,864.533314529946,NaN,6.03199713557353e+17,0.180662633118017,-1.48039104277518e-05
0.0053,878.016408835388,NaN,6.21855342020757e+17,0.178222467120577,-1.8819819706004e-05
0.0054,850.575662863705,NaN,6.22253184664031e+17,0.180665284567039,-2.97782237438586e-05
0.0055,818.307219057285,NaN,6.14874278354161e+17,0.1806640625,-3.08053659864397e-05
0.0056,739.629426790636,NaN,6.24362056036946e+17,0.190428672747905,-2.20320237607957e-05
0.0057,688.577832798532,NaN,6.30053439913004e+17,0.18798919276898,-1.20846010121302e-05
0.0058,635.584305057173,NaN,6.42275345357163e+17,0.1904296875,-6.45165287150009e-06
0.0059,590.898330492029,NaN,6.36475548054899e+17,0.192871797857476,-1.04394768660726e-05
0.006,547.627597905337,NaN,6.47806798262329e+17,0.200194712377793,-1.28735361047605e-05
0.0061,477.981541465333,NaN,6.59118114898201e+17,0.207520027945971,-2.13432165101036e-05
0.0062,389.501132238784,NaN,6.61953762054144e+17,0.205078125,-2.30232118598913e-05
0.0063,322.284644002579,NaN,6.49913391154178e+17,0.21484375,-1.71140841024583e-05
0.0064,215.171564191816,NaN,6.64381307571458e+17,0.219726376921286,-4.01774648836893e-06
0.0065,89.7792680989964,NaN,6.78915490558975e+17,0.222167886877038,4.33158870365555e-06
0.0066,3.68110722761009,NaN,6.76406226994054e+17,0.224609396822626,7.66219549910684e-06
0.0067,82.0374478009304,NaN,6.89526995310738e+17,0.234375,3.29206214352364e-06
0.0068,214.795544490609,NaN,6.86385365938182e+17,0.23437522913757,-8.03120385803937e-06
0.0069,300.174119687163,NaN,6.96380424952926e+17,0.246581227449954,-1.61282539044274e-05
0.007,404.372538399625,NaN,7.13030670840475e+17,0.2490234375,-1.46921594482792e-05
0.0071,533.826143724743,NaN,7.18450018054913e+17,0.251465440235102,-3.73211190609305e-06
0.0072,647.323665323186,NaN,7.24190353989759e+17,0.2587890625,9.60700087651087e-06
0.0073,746.495022338489,NaN,7.48231173309492e+17,0.261230079579842,1.39596038225695e-05
0.0074,877.881763918635,NaN,7.46320859555536e+17,0.273436077892226,9.29441772722653e-06
0.0075,968.468387838651,NaN,7.72801574981396e+17,0.270995911894786,4.72163229299791e-06
0.0076,1111.28320903885,NaN,7.97848482956763e+17,0.283203125,-6.34429716423487e-06
0.0077,1260.80834415646,NaN,8.04799348398897e+17,0.29296875,-1.01683062399579e-05
0.0078,1451.61739232159,NaN,8.40213302198976e+17,0.29296875,2.41610449173568e-07
0.0079,1594.73929115949,NaN,8.26013758939671e+17,0.2978515625,1.66065045953637e-05
0.008,1755.80309582185,NaN,8.59984466690369e+17,0.297852362662942,2.49478163776799e-05
0.0081,1870.77210148568,NaN,8.93985895291471e+17,0.3076171875,2.26808398251735e-05
0.0082,1992.98856935948,NaN,9.03943069951019e+17,0.307617780347998,1.47090037963405e-05
0.0083,2162.70487601637,NaN,9.07736985526553e+17,0.322265625,5.02660332261021e-06
0.0084,2340.4223138204,NaN,9.22583885266583e+17,0.332030864287378,-9.26875699581928e-06
0.0085,2515.70408349784,NaN,9.59309781434518e+17,0.32959012575687,-1.71687249367075e-05
0.0086,2758.39033665264,NaN,1.00737867020172e+18,0.332031428301118,-9.10629878818328e-06
0.0087,3005.77165535329,NaN,1.04841330049876e+18,0.341796875,2.03015436944898e-06
0.0088,3192.46517789314,NaN,1.09455639232288e+18,0.341796845903165,7.94160689682671e-06
0.0089,3393.98761599933,NaN,1.13948057049812e+18,0.341796875,8.32316567219928e-06
0.009,3561.25583695369,NaN,1.18618761837839e+18,0.346679214676442,5.48125486896992e-06
0.0091,3702.03867435051,NaN,1.25229521190427e+18,0.3466796875,-2.03536983170126e-06
0.0092,3849.88106650449,NaN,1.29089947585103e+18,0.346679243773278,-9.34673273454329e-06
0.0093,4027.42263802565,NaN,1.36365839404889e+18,0.344238870460893,-5.07559937222753e-06
0.0094,4197.8343245577,NaN,1.42534383008861e+18,0.336914713541667,1.15072694774297e-05
