time,IP,SXR,FIR,PD,DML
0,1826.31827062304,NaN,NaN,-0,-4.09543806434741e-05
0.0001,1834.19270574857,NaN,-2.34651599667999e+17,-0,-3.26783139646027e-05
0.0002,1811.84734869217,NaN,-2.39020092493234e+17,-0,-2.57154535028209e-05
0.0003,1848.04077564141,NaN,-2.44577449817944e+17,-0,-1.95324588761056e-05
0.0004,1854.91219681401,NaN,-2.54664414559072e+17,-0,-2.64825766579201e-05
0.0005,1856.31841634619,NaN,-2.53001445044385e+17,-0.00244202455772811,-3.24381758627742e-05
0.0006,1847.31171038159,NaN,-2.31457714214657e+17,-6.2194483243632e-07,-3.23236008118591e-05
0.0007,1819.39768050134,NaN,-2.29800449036756e+17,-0.0048828125,-3.53369028077234e-05
0.0008,1820.52775182136,NaN,-2.41647888991943e+17,-0.0048828125,-3.863507795052e-05
0.0009,1822.81859797378,NaN,-2.53747453161698e+17,-0.0048828125,-4.12792937283605e-05
0.001,1824.76069418346,NaN,-2.32500245532423e+17,-0.0048828125,-4.66682942315597e-05
0.0011,1848.7327215762,NaN,-2.50198725066594e+17,-0,-5.54934263078225e-05
0.0012,1868.31748039356,NaN,-2.6241236421732e+17,0.00488178319948796,-6.14883009280651e-05
0.0013,1878.32274858486,NaN,-2.2011986224408e+17,-0,-5.70698516761883e-05
0.0014,1868.09094057262,NaN,-2.07350211889181e+17,-0,-4.92715354298208e-05
0.0015,1859.19342283178,NaN,-2.25214467578616e+17,-0,-5.15846631971382e-05
0.0016,1915.03098318264,NaN,-1.7216570749341e+17,-0,-6.09145046573582e-05
0.0017,1892.86137114473,NaN,-2.21882551690354e+17,-0,-6.54060354755184e-05
0.0018,1938.94017763462,NaN,-1.96802060722037e+17,-0,-6.15457167948967e-05
0.0019,1942.89126963787,NaN,-1.87039263512244e+17,-0,-6.06655070308709e-05
0.002,1953.05324226898,NaN,-1.81906764001431e+17,-0.00488261236609225,-5.51146147838925e-05
0.0021,1959.84238526846,NaN,-1.41927666690534e+17,-0,-4.63407346040315e-05
0.0022,1939.61525454829,NaN,-1.49686660793862e+17,-0,-3.95371598743526e-05
0.0023,1916.46870767329,NaN,-1.41490760867422e+17,-0,-2.85953803057588e-05
0.0024,1917.73327435377,NaN,-1.38322536407565e+17,-0,-1.63910219928067e-05
0.0025,1920.87405563609,NaN,-1.26075622933452e+17,-0,-5.24414685107791e-06
0.0026,1916.68034475683,NaN,-1.40731463446154e+17,-4.21904097026071e-07,-1.35457187221374e-06
0.0027,1912.96978499353,NaN,-1.2883175692274e+17,-0.0048828125,-1.34951196015882e-05
0.0028,1922.22641077105,NaN,-1.12023463683906e+17,-0.00488218328095905,-2.45565146588639e-05
0.0029,1934.68454916428,NaN,-7.84871374099088e+16,-0.00244100253142472,-2.53264049513011e-05
0.003,1917.15962999339,NaN,-6.67651377757181e+16,-0.0048828125,-2.68700070450867e-05
0.0031,1944.61859279485,NaN,-7.07381089968222e+16,-0.0048828125,-3.90654195628032e-05
0.0032,1964.92650560393,NaN,-8.95209059280664e+16,-0,-5.31091954475458e-05
0.0033,1978.45929850361,NaN,-5.23190947102784e+16,-0,-6.59771364376768e-05
0.0034,1946.89320353867,NaN,-3.40512098004932e+16,-0,-7.24711416035705e-05
0.0035,1983.14231091818,NaN,1.19709288206069e+16,-0,-6.81652274790733e-05
0.0036,1954.77024399466,NaN,1.53527936458091e+16,-0,-5.47807651630761e-05
0.0037,1956.39603608346,NaN,4.75768807437957e+15,-0,-5.48465180691971e-05
0.0038,1943.63683296195,NaN,-3.15778186462244e+15,-0,-6.55106830436884e-05
0.0039,1974.31411849176,NaN,1.40568869920893e+16,-0,-7.71794446977967e-05
0.004,1991.23952100948,NaN,3.43925065463685e+16,-0,-9.15467232451591e-05
0.0041,1982.24660992951,NaN,4.91762187684473e+16,-0,-9.22741149391072e-05
0.0042,1980.63674986405,NaN,4.48131103831958e+16,-0,-7.84551232808582e-05
0.0043,1952.21628511574,NaN,4.92688863034537e+16,-0,-6.29053339886638e-05
0.0044,1916.50663354952,NaN,4.85824109054043e+16,-0,-5.49016901143161e-05
0.0045,1919.35683332907,NaN,5.45627580043129e+16,-0,-5.62831650170191e-05
0.0046,1946.06951421032,NaN,4.30891851694787e+16,-0.00488259063663878,-6.41110246992172e-05
0.0047,1951.15481641301,NaN,7.05603898295308e+16,-0.00244221732425501,-7.54159107926688e-05
