time,IP,SXR,FIR,PD,DML
0,886.76896047308,NaN,NaN,-0.0048828125,-7.00419271992049e-05
0.0001,904.005377765686,NaN,-5.10318373182054e+16,-0.00244037331238362,-7.99135028804498e-05
0.0002,911.249661719797,NaN,-3.75453168316957e+16,-0.00488239787011172,-7.23760727511306e-05
0.0003,905.301189043971,NaN,-4.53079166633047e+16,-0.00244058062732776,-4.13998446736453e-05
0.0004,878.417570351493,NaN,-5.37441808344056e+16,-0,-2.41904059151962e-05
0.0005,917.432132001802,NaN,-7.15428481752891e+16,-0,-3.26316329470789e-05
0.0006,952.104520634219,NaN,-2.23452736998615e+15,0.0048828125,-4.41447642920161e-05
0.0007,945.941227394964,NaN,-2.43026559120134e+16,-0,-6.4080784507945e-05
0.0008,994.572624519401,NaN,-5.06902318670748e+16,-0,-8.41600010875575e-05
0.0009,1009.2492668084,NaN,-4.0236033435642e+16,-0,-8.52991677227089e-05
0.001,974.408584154895,NaN,8.31398412257062e+15,-0,-8.37951440816325e-05
0.0011,969.499353993185,NaN,-5.80625094988651e+16,-0.00244140261289568,-6.79794141712381e-05
0.0012,939.936907241345,NaN,8.75509782074214e+15,-0,-4.43666222474606e-05
0.0013,957.16327003152,NaN,1.61924253636129e+16,0.00244233232417317,-4.46403912156673e-05
0.0014,952.523643200844,NaN,1.71984580250251e+16,8.21985567978924e-07,-6.25835096191532e-05
0.0015,981.490030220477,NaN,-9.35837208146668e+15,-0,-7.44990115891337e-05
0.0016,1028.40277116673,NaN,-646910346526454,-0,-8.18974267127891e-05
0.0017,1072.43256034132,NaN,-5.54831640094045e+16,-0.00244191750116434,-6.21685948016824e-05
0.0018,1058.0858529171,NaN,-1.05122795577453e+16,-0.0048824049545879,-4.32009810285764e-05
0.0019,1042.82215780039,NaN,-1.8315416334648e+16,-0,-2.8744486953595e-05
0.002,1043.28800545781,NaN,-2.2057753149854e+16,-0.0048828125,-3.53588278990428e-05
0.0021,1055.85041992956,NaN,-1.42935813339587e+16,-1.92856310760568e-07,-5.13390917975497e-05
0.0022,1075.62667712423,NaN,364423788660425,-0.0048828125,-6.17566965411598e-05
0.0023,1076.45246484398,NaN,-1.58447375220173e+16,-0.0048828125,-8.44856496601164e-05
0.0024,1103.82045305423,NaN,-3.73181339902166e+16,-0.00488259791084716,-0.000100444016116949
0.0025,1122.35048914361,NaN,-8.10120205987564e+16,-0,-9.53570903258883e-05
0.0026,1081.84730493379,NaN,-9.16819751220457e+16,4.21904097026071e-07,-8.1297598450519e-05
0.0027,1085.25580022092,NaN,-7.44485450459337e+16,-0,-6.16243999159458e-05
0.0028,1059.61937864995,NaN,-4.1048267971441e+16,-0,-4.8284302382226e-05
0.0029,1031.72088580178,NaN,-1.38439427083357e+17,-0,-6.44249872837041e-05
0.003,1072.56396067328,NaN,-1.36681211949658e+17,-0,-8.52088004596813e-05
0.0031,1083.00798452469,NaN,-8.7890071946823e+16,-0,-8.88389982518444e-05
0.0032,1124.67064259258,NaN,-7.01313643217044e+16,1.22934124757875e-06,-9.64000910071285e-05
0.0033,1116.22255006448,NaN,-7.16621918008947e+16,0.00244141716131284,-9.71763355771376e-05
0.0034,1102.39806623166,NaN,-8.70657213697132e+16,-0,-7.51313469975856e-05
0.0035,1125.72144899993,NaN,-1.27402094223792e+17,-0,-6.51509717280401e-05
0.0036,1098.17901666744,NaN,-4.4494456326119e+16,-0,-6.93683529932177e-05
0.0037,1105.23318859645,NaN,-2.9835556771736e+16,0.00244211763507209,-7.73487916885746e-05
0.0038,1082.72497251448,NaN,-1.49663851912816e+16,0.0048828125,-8.91722428215433e-05
0.0039,1078.0951259705,NaN,-7.66919879896468e+16,-0,-9.47414185570082e-05
0.004,1078.65220889824,NaN,-1.73692422892007e+16,-4.00267815505893e-07,-9.2574460921183e-05
0.0041,1078.42426488332,NaN,-7.55047086308591e+16,-5.93124126266678e-07,-8.87784333053906e-05
0.0042,1038.15784989245,NaN,-7.6024829670465e+16,-0.0048828125,-0.000105686564756104
0.0043,1010.94108083668,NaN,-3.94768240807733e+16,-0,-0.000113214859871901
0.0044,984.331943001457,NaN,-8.14577043671802e+16,0.00488279795158271,-0.000113970325353913
0.0045,955.524673605226,NaN,-7.41831654386692e+16,-0,-0.000105128875841246
0.0046,936.884791786749,NaN,-1.62145966176161e+16,-0,-9.29447799163296e-05
0.0047,953.957550160352,NaN,-4.92997225616446e+16,0.0048828125,-9.47319138651355e-05
0.0048,932.266851307709,NaN,-8.29252421754584e+16,4.29178305673051e-07,-9.14898731178272e-05
0.0049,950.929095124288,NaN,-2.40651311997118e+16,0.00244080249068892,-0.000105721346641357
0.005,942.661957030086,NaN,-1.44381858568616e+17,6.36493249597963e-07,-0.000121298651332374
0.0051,931.973725700006,NaN,-3.62449081332539e+16,0.0048828125,-0.000110497026903365
0.0052,907.771229655142,NaN,-1.01843634972225e+17,-0,-0.000103626836086299
0.0053,930.688020019182,NaN,-5.76890044202822e+16,0.0048828125,-0.000100187499888274
0.0054,893.493190584096,NaN,-1.26747941327579e+17,0.0048828125,-9.79883191621971e-05
0.0055,896.296799442114,NaN,-8.83869889787114e+16,0.0048828125,-9.87312084193485e-05
0.0056,876.839810927374,NaN,-7.06594781863808e+16,0.00976461024790499,-9.65193937662756e-05
0.0057,858.46108354498,NaN,-1.24791594859342e+17,0.0122061197310202,-0.00010198325915609
0.0058,813.031020763767,NaN,-1.09800833335295e+17,0.0146484375,-9.27407064475396e-05
0.0059,742.304022993682,NaN,-1.19874694374666e+17,0.0170891396425244,-7.51388557750346e-05
0.006,729.73801247125,NaN,-9.10142468906044e+16,0.01953125,-5.86888018460762e-05
0.0061,673.487020008926,NaN,-7.43205104761932e+16,0.029296875,-4.9784976608757e-05
0.0062,602.684805708293,NaN,-1.35415697290489e+17,0.0341796875,-6.46852974353511e-05
0.0063,569.787967041772,NaN,-3.3431186899382e+16,0.0439453125,-8.07783631405586e-05
0.0064,493.278854252411,NaN,-3.5999957608561e+16,0.0537109375,-8.00742646642651e-05
0.0065,403.009338911417,NaN,-7.13861024328694e+16,0.068359375,-8.37666897355169e-05
0.0066,302.309709152567,NaN,-7.80568460948055e+16,0.0830078125,-8.1496001261867e-05
0.0067,200.028093914817,NaN,-3.54247513128979e+16,0.09765625,-6.02168270163221e-05
0.0068,82.2822554869289,NaN,4.4833130765886e+15,0.1171875,-4.52227035400733e-05
0.0069,21.8262183200327,NaN,2.62205681922439e+16,0.13671875,-5.80445408446608e-05
0.007,-86.7916498613143,NaN,-5.44219000477536e+16,0.156250436452514,-7.26321643676706e-05
0.0071,-183.290715162966,NaN,2.49084201529542e+16,0.187987684764898,-8.03220546531993e-05
0.0072,-281.864962865542,NaN,-1.82613271271715e+16,0.224610018767459,-8.94020250962501e-05
0.0073,-445.167010062551,NaN,6.76717422986875e+16,0.266112892079842,-9.10031305130125e-05
0.0074,-619.460965559935,NaN,8.34759709002808e+15,0.302734375,-8.44575727696467e-05
0.0075,-744.410514746328,NaN,2.19686790241777e+15,0.341796875,-5.66126524980166e-05
0.0076,-876.818486943394,NaN,8.37345233287085e+16,0.380858160207169,-4.52405027388173e-05
0.0077,-998.037552093732,NaN,2.53817529427972e+16,0.42236330670973,-5.80539807081733e-05
0.0078,-1084.87780268968,NaN,5.88452990726209e+16,0.4638671875,-7.02931745911375e-05
0.0079,-1169.02537871955,NaN,1.07080097897955e+17,0.520018627008617,-7.66858062698563e-05
