time,IP,SXR,FIR,PD,DML
0,182.188598632812,NaN,NaN,0.86913789651126,0.000572870190908047
0.0001,72.6450391572463,NaN,2.2343222255604e+17,0.961910764011772,0.000593970261577237
0.0002,17.7369087923216,NaN,2.26208502749741e+17,1.05468435910928,0.000592895255855887
0.0003,-41.6367780304283,NaN,2.28984782943443e+17,1.13280998775309,0.000560094061278193
0.0004,-125.06172933287,NaN,2.31761063137144e+17,1.21093512046678,0.000528082286162553
0.0005,-174.705274241942,NaN,2.34537343330845e+17,1.27685357299602,0.000511670371366019
0.0006,-256.071885811443,NaN,2.37313623524546e+17,1.3427716537232,0.00051260985957263
0.0007,-335.870611461631,NaN,2.40089903718247e+17,1.38427629113542,0.000516944473659613
0.0008,-414.066986193455,NaN,2.42866183911949e+17,1.42578026788957,0.000513376236706195
0.0009,-500.440370236086,NaN,2.4564246410565e+17,1.41601583949559,0.000489728375444471
0.001,-558.673902250342,NaN,2.48418744299351e+17,1.40625019790638,0.000471263639251196
0.0011,-623.314594830039,NaN,2.51195024493052e+17,1.38916047355505,0.000489440518559408
0.0012,-623.13421018919,NaN,2.53971304686753e+17,1.37207060077393,0.000516330390343059
0.0013,-657.626169242704,NaN,2.56747584880455e+17,1.38427715857656,0.000536961256019407
0.0014,-687.759448047457,NaN,2.59523865074156e+17,1.39648421056308,0.000563090734856916
0.0015,-667.556257582618,NaN,2.62300145267857e+17,1.4184563633284,0.000579415674512835
0.0016,-699.871678214741,NaN,2.65076425461558e+17,1.44042864763774,0.000568570537603082
0.0017,-726.663225324163,NaN,2.67852705655259e+17,1.4501948669196,0.000534963234923047
0.0018,-756.458603373622,NaN,2.70628985848961e+17,1.45996050850881,0.000507685633854112
0.0019,-728.826930087902,NaN,2.73405266042662e+17,1.47949136269604,0.00051432029894754
0.002,-755.85275407968,NaN,2.76181546236363e+17,1.49902264587447,0.000527024898988135
0.0021,-790.183636684763,NaN,2.8780769042896e+17,1.55029097782634,0.000531646932577059
0.0022,-878.652598782498,NaN,2.99434193331336e+17,1.6015605961697,0.000553260983143299
0.0023,-896.530921922606,NaN,3.11060696233712e+17,1.66991945268408,0.000573246055481127
0.0024,-969.001070142678,NaN,3.22687199136088e+17,1.73827894380856,0.000578989731260776
0.0025,-989.979585123892,NaN,3.34313702038464e+17,1.81884507509965,0.000557322582988683
0.0026,-1041.13873809059,NaN,3.4594020494084e+17,1.89941161821065,0.000538454421595543
0.0027,-1092.48312130652,NaN,3.57566707843216e+17,1.96288880702614,0.000523168669974205
0.0028,-1129.74354763693,NaN,3.69193210745592e+17,2.02636547735602,0.000513831534440695
0.0029,-1189.88578935326,NaN,3.80819713647968e+17,2.08740080306336,0.000517717340813352
0.003,-1285.52204864538,NaN,3.92446216550344e+17,2.14843606299593,0.000538973227709962
0.0031,-1375.96333176051,NaN,4.0407271945272e+17,2.20458861709422,0.000537525272255051
0.0032,-1477.67207625126,NaN,4.15699222355096e+17,2.26074105623219,0.000509154709668317
0.0033,-1549.91153924105,NaN,4.27325725257472e+17,2.29492124446444,0.000502385646952882
0.0034,-1615.36006693189,NaN,4.38952228159848e+17,2.32910099002668,0.000503794384741965
0.0035,-1679.25023765038,NaN,4.50578731062224e+17,2.37792895262703,0.000514569251704295
