time,IP,SXR,FIR,PD,DML
0,781.433942647031,NaN,NaN,-0,0.000111609724702642
0.0001,766.840486126876,NaN,-2.01009899077064e+17,-0.00244037331238362,0.000118729369043435
0.0002,781.024527821788,NaN,-1.67372955500168e+17,-0.00488260518505586,0.000124538308643254
0.0003,716.791557425254,NaN,-1.67025022218419e+17,-0.00244058062732776,0.000119304045792741
0.0004,737.412371117844,NaN,-1.8690967013583e+17,-4.14629888279853e-07,0.000115593752583003
0.0005,745.888847834918,NaN,-1.70427123260983e+17,-0.0048828125,0.000110477724245934
0.0006,755.233493261835,NaN,-2.7893924665379e+17,-6.2194483243632e-07,0.000102395388198444
0.0007,777.395202141686,NaN,-2.06269154537356e+17,0.0048828125,9.62292418758445e-05
0.0008,801.403977218391,NaN,-1.9490013415695e+17,-0.0048828125,9.62110808881081e-05
0.0009,807.413363241559,NaN,-1.95002174508845e+17,-0,0.000100245191789489
0.001,821.438255086506,NaN,-2.25740746872846e+17,-0,0.000100019678109727
0.0011,784.648838298963,NaN,-2.11953937130677e+17,-0,9.09977963536698e-05
0.0012,834.124966767543,NaN,-1.58075711628727e+17,-0,8.48713771054168e-05
0.0013,855.639048029881,NaN,-1.75382283219966e+17,-0,8.02193055414601e-05
0.0014,900.65584480804,NaN,-1.93572850355656e+17,-0,7.6068267276837e-05
0.0015,894.906030618552,NaN,-1.82388748631151e+17,-0,6.8287784082169e-05
0.0016,895.795012437495,NaN,-2.18603629751294e+17,-0,6.26169885062203e-05
0.0017,938.7902781896,NaN,-2.03711515762149e+17,-0,5.88312855571746e-05
0.0018,956.069017808165,NaN,-2.34697575179742e+17,4.07545412100911e-07,6.35687632170141e-05
0.0019,930.660602485637,NaN,-2.11060401825835e+17,-0.00244110241034001,7.84371735152471e-05
0.002,906.863304251015,NaN,-1.11672814311964e+17,-0,8.56937502939043e-05
0.0021,896.8665784118,NaN,-1.7994622687921e+17,-0,9.28906397246317e-05
0.0022,893.398791967977,NaN,-1.8500969599287e+17,-0,9.4142782561874e-05
0.0023,891.572742093685,NaN,-2.10627859267833e+17,-0,9.30554980165697e-05
0.0024,862.550722402507,NaN,-1.65872764507711e+17,-0,9.26407402006108e-05
0.0025,874.355085495833,NaN,-1.63417681766334e+17,-0,8.99295209411224e-05
0.0026,904.068452784076,NaN,-1.72950721398457e+17,-0,8.5890544421064e-05
0.0027,880.857140915641,NaN,-2.20561685068499e+17,-0,8.2347044305564e-05
