time,IP,SXR,FIR,PD,DML
0.0167,-59547.6880188468,NaN,5.08421025494211e+18,0.649410561976012,-9.64124057573008e-06
0.0168,-59844.6073895486,NaN,5.02542951465875e+18,0.722655478933893,4.57187338815089e-06
0.0169,-60161.8444808025,NaN,5.03041236845963e+18,0.710448551030509,7.23620991590253e-06
0.017,-60439.8932113007,NaN,4.97776278869678e+18,0.693359375,-1.25827145827759e-05
0.0171,-60740.376336174,NaN,4.97477224403411e+18,0.732422795615975,-2.98823738786897e-05
0.0172,-61022.7921205751,NaN,4.97241783317847e+18,0.688476205897764,-3.0935823802382e-05
0.0173,-61341.5342839541,NaN,4.93782940496505e+18,0.686034903353516,-2.24768420840128e-05
0.0174,-61663.3831678039,NaN,4.97676733686772e+18,0.67382827419073,-8.8137534524818e-06
0.0175,-61990.7075947929,NaN,4.94146169374803e+18,0.6298828125,5.57002878307757e-06
0.0176,-62238.6494033413,NaN,4.92115079267323e+18,0.615234316806331,9.69939265514924e-06
0.0177,-62494.6294060489,NaN,4.92788805221167e+18,0.6787109375,-2.99390520577472e-06
0.0178,-62712.2592279499,NaN,4.88394978138974e+18,0.8154296875,-2.00654894611072e-05
0.0179,-62933.7345058552,NaN,4.77599438231542e+18,0.695800013820996,-3.04733645152576e-05
0.018,-63077.9006541642,NaN,4.66569079299723e+18,0.751951233705768,-2.62260318809407e-05
0.0181,-63284.3970802369,NaN,4.65925271236447e+18,0.732422995228117,-1.44965604796921e-05
0.0182,-63492.1772878129,NaN,4.67766706708082e+18,0.634765625,1.08839656246496e-06
0.0183,-63636.0047935859,NaN,4.70596184022571e+18,0.603027696549115,7.39718503180156e-06
0.0184,-63791.7807296931,NaN,4.5882776027307e+18,0.634764239263268,-9.23478514424987e-06
0.0185,-63950.0026909639,NaN,4.61757314947773e+18,0.66650376076583,-2.53166537076967e-05
0.0186,-64116.1711124777,NaN,4.5944386235217e+18,0.5859375,-2.81805555373052e-05
0.0187,-64305.7436737932,NaN,4.55204486615783e+18,0.568847594419226,-1.78295982678081e-05
0.0188,-64433.9502566895,NaN,4.59254784385624e+18,0.5517578125,-2.07821545743515e-06
0.0189,-64600.1390649583,NaN,4.4961402102771e+18,0.6835868071728,1.41694013315545e-05
0.019,-64704.7332546241,NaN,4.43668446489828e+18,0.80078125,2.31427652517187e-05
0.0191,-64787.7387794249,NaN,4.3741627496658e+18,0.754395191691894,8.33968082439722e-06
0.0192,-64841.2076235474,NaN,4.35700301390594e+18,0.742188612953908,-8.90234616882632e-06
0.0193,-64954.371456846,NaN,4.37143529256662e+18,0.729980015719609,-2.3704746309558e-05
0.0194,-65080.3763973257,NaN,4.33675386890824e+18,0.737303988850723,-3.08564953862246e-05
0.0195,-65127.4320505438,NaN,4.33974122471828e+18,0.666504151868887,-2.68871770756188e-05
