time,IP,SXR,FIR,PD,DML
0,2350.18769331892,NaN,NaN,0.0195312406867743,0.000103955359401394
0.0001,2315.92460886045,NaN,3.01122680716815e+15,0.0195312406867743,0.000105870666611196
0.0002,2281.66371420988,NaN,1.19287438968744e+16,0.0195312406867743,0.000107783411803393
0.0003,2365.25024978161,NaN,3.68511649012083e+16,0.0195312406867743,0.000106720370707454
0.0004,2448.87590938524,NaN,7.05484691672531e+16,0.0195312406867743,0.000105656647542332
0.0005,2435.61980479229,NaN,9.73897537974275e+16,0.0195312406867743,0.000103302629232076
0.0006,2422.32825427068,NaN,9.39786941619225e+16,0.0195312406867743,0.000100948181602139
0.0007,2425.83637609848,NaN,9.32210823711825e+16,0.0195312406867743,9.64088510861037e-05
0.0008,2429.3462043804,NaN,6.83395287118614e+16,0.0195312406867743,9.18709371213139e-05
0.0009,2345.36411479171,NaN,5.80363809617166e+16,0.0146484300494194,8.86721857012826e-05
0.001,2261.3701752894,NaN,4.96645168713425e+16,0.0195312406867743,8.54768689711555e-05
0.0011,2326.04959719485,NaN,3.88222116809203e+16,0.0195312406867743,8.70169772892797e-05
0.0012,2390.75419037023,NaN,5.23891836690404e+16,0.0195312406867743,8.85609424599021e-05
0.0013,2427.58393749494,NaN,5.20294319593888e+16,0.0195304156381972,9.99170773920726e-05
0.0014,2464.40802117844,NaN,4.77652849802819e+16,0.0146496683498411,0.000111256386767675
0.0015,1844.88250550533,NaN,3.91725987556217e+16,0.0146491721566051,0.000109185676338825
0.0016,1225.20140593746,NaN,2.25484121089607e+16,0.0195312406867743,0.000107114588206583
0.0017,1780.3643794348,NaN,-9.17995625842584e+15,0.0195312406867743,0.000104633887392044
0.0018,2335.84563802517,NaN,-2.95075951077767e+16,0.0195312406867743,0.000102154192282941
0.0019,2412.58107965764,NaN,-6.36560055313253e+16,0.0195318170185216,0.000101379896944369
0.002,2489.17060348419,NaN,-6.66668698553331e+16,0.0195322301630219,0.000100606663242751
0.0021,2509.25592835253,NaN,-7.06280764919664e+16,0.0195312406867743,0.00010395535690843
0.0022,2529.32211699804,NaN,-5.36702630201692e+16,0.0195321472216305,0.000107298995198402
0.0023,2514.4358316663,NaN,-5.97609759217029e+16,0.0195312406867743,0.000106124697706503
0.0024,2499.53652484066,NaN,-2.16878904887891e+16,0.0195312406867743,0.000104948433884197
0.0025,2487.79492668142,NaN,-2.48796515637855e+16,0.0195312406867743,0.000101271895041686
0.0026,2476.05367035598,NaN,-2.37621492931325e+16,0.0195312406867743,9.75971128225599e-05
0.0027,2549.73266601865,NaN,-4.1899292345072e+16,0.0195312406867743,9.77902233983183e-05
0.0028,2623.42380140831,NaN,-3.98128309974237e+16,0.0195312406867743,9.79837911354538e-05
0.0029,2563.30908485788,NaN,-4.49011429962752e+16,0.0195312406867743,9.85247743150668e-05
0.003,2503.17082063496,NaN,-4.15364855241425e+16,0.0195312406867743,9.90658195101555e-05
0.0031,2500.13276619775,NaN,-2.46029379661619e+16,0.0195322287079097,9.96699366115225e-05
0.0032,2497.10669437537,NaN,4.24097923661883e+15,0.0195312406867743,0.00010027086616869
0.0033,1925.14896139134,NaN,1.62908474808233e+16,0.0244140513241291,9.5974129388948e-05
0.0034,1353.05256657685,NaN,2.717144359929e+16,0.0244127329925404,9.16792000898607e-05
0.0035,1967.48915005652,NaN,-2.30095487360943e+15,0.0244140513241291,9.30569568262202e-05
0.0036,2582.25511065852,NaN,-2.3182271080619e+16,0.0244140513241291,9.44334133289098e-05
0.0037,2577.44365956848,NaN,-4.96504908263413e+16,0.0292968600988388,9.47081006310366e-05
0.0038,2572.43922768053,NaN,-5.99320816672359e+16,0.0341785201495931,9.49807457730348e-05
0.0039,2550.62501218284,NaN,-5.29569631350086e+16,0.0341796725988388,9.28439915222527e-05
0.004,2528.80499143769,NaN,-2.93325447241752e+16,0.0341796725988388,9.07042712335063e-05
0.0041,2491.4494613744,NaN,-1.56429095811284e+16,0.0341796725988388,8.2808042493237e-05
0.0042,2454.09267186464,NaN,1.1238695983525e+16,0.0341796725988388,7.4914664072726e-05
0.0043,2474.47509499795,NaN,6.65410692404281e+15,0.0390624813735485,8.25849816389715e-05
0.0044,2494.86415415456,NaN,-1.24760674707111e+16,0.0439452901482582,9.02447792272671e-05
0.0045,1811.39940089964,NaN,-3.22169077441605e+16,0.0488267857712794,8.78319190980209e-05
0.0046,1127.82991748435,NaN,-4.67590945276458e+16,0.0537109114229679,8.54165838522663e-05
0.0047,1641.33620362756,NaN,-4.76408197839e+16,0.0585937201976776,7.95247052672693e-05
