time,IP,SXR,FIR,PD,DML
0,1747.43076430856,NaN,NaN,-0,4.54617130584128e-05
0.0001,1727.89825260797,NaN,-1.51958891499366e+17,-0,5.69416181619487e-05
0.0002,1757.71800304003,NaN,-1.71385700294048e+17,-0,5.65624344773719e-05
0.0003,1751.36464054949,NaN,-1.83690143148753e+17,-0,6.40784268962888e-05
0.0004,1770.68370152944,NaN,-1.48791638906492e+17,-0,8.4117414027145e-05
0.0005,1791.67679505224,NaN,-1.72623409444895e+17,-0,8.41613691778858e-05
0.0006,1775.23929710221,NaN,-1.42990521277651e+17,-0,7.40750209449461e-05
0.0007,1789.10678155822,NaN,-1.27565505007613e+17,-0,6.20755451943401e-05
0.0008,1795.65233277735,NaN,-1.17156757601466e+17,-0,5.56133372368789e-05
0.0009,1801.91142924636,NaN,-7.71323013224521e+16,0.0024412025721602,5.2884541890216e-05
0.001,1771.31526683552,NaN,-8.21384325408444e+16,-0,5.91581965855551e-05
0.0011,1773.55774945042,NaN,-8.74673765940804e+16,-0,6.28224986473094e-05
0.0012,1742.63008025062,NaN,-9.28319155281552e+16,-0,5.93020208410422e-05
0.0013,1764.31826110441,NaN,-6.9582540466922e+16,-0,5.83786837516865e-05
0.0014,1795.97675480972,NaN,-6.52507553494836e+16,-0,5.63377429733549e-05
0.0015,1801.99662444596,NaN,-6.84638717716408e+16,-0.00244212491266882,5.82070569397468e-05
0.0016,1798.49659343247,NaN,-4.50690783217626e+16,6.14670623789375e-07,6.70399328048399e-05
0.0017,1800.45395197338,NaN,-7.16972176966249e+16,-0.00244191750116434,7.38418088184533e-05
0.0018,1774.6255800152,NaN,-5.9070305406181e+16,4.07545412100911e-07,7.97625300832046e-05
0.0019,1780.88689590356,NaN,-7.70375006097225e+16,0.0048828125,9.08861077101862e-05
0.002,1783.30572553472,NaN,-6.56383522301083e+16,0.0048828125,8.46395857363808e-05
0.0021,1753.68875557327,NaN,-7.16988313077114e+16,0.0048828125,8.14075351963586e-05
0.0022,1698.65640268968,NaN,-1.13010547950567e+17,0.0048828125,9.01429752643993e-05
0.0023,1712.89415255559,NaN,-1.12598563980573e+17,0.009765625,8.64752304127647e-05
0.0024,1704.77755105897,NaN,-1.08870001711952e+17,0.009765625,7.58528089848307e-05
0.0025,1639.82383994164,NaN,-1.03103033641042e+17,0.0122062129015363,7.06289439442121e-05
0.0026,1621.6266935647,NaN,-1.31337741187348e+17,0.00976604690409703,5.52567950964109e-05
0.0027,1583.9563113954,NaN,-1.50036156269164e+17,0.009765625,3.94539139658813e-05
0.0028,1521.08085235702,NaN,-1.32351258331321e+17,0.0146484375,4.10811580757941e-05
0.0029,1522.88172174045,NaN,-1.10411118007255e+17,0.0146484375,4.59195436658302e-05
